ID,Week,Rank,Team ID,Region ID,Score,Year,Team,Conference,Conference ID,Division,Region,Season,Event
17633,11,28,53,5,195.495,2016,Penn State,Big Ten,3,1,NE,Regular,AA
17634,11,29,50,1,195.405,2016,Ohio State,Big Ten,3,1,C,Regular,AA
17635,11,30,33,1,195.08,2016,Kent State,MAC,9,1,C,Regular,AA
17636,11,31,14,4,194.943,2016,BYU,MRGC,12,1,NC,Regular,AA
17637,11,32,45,5,194.707,2016,New Hampshire,EAGL,21,1,NE,Regular,AA
17638,11,33,47,7,195.022,2016,North Carolina State,EAGL,21,1,SE,Regular,AA
17639,11,34,94,4,195.031,2016,Utah State,MRGC,12,1,NC,Regular,AA
17640,11,35,93,1,194.848,2016,Central 10higan,MAC,9,1,C,Regular,AA
17641,11,36,40,1,194.784,2016,10higan State,Big Ten,3,1,C,Regular,AA
17642,11,37,10,1,194.571,2016,Bowling Green,MAC,9,1,C,Regular,AA
17643,11,38,37,7,194.789,2016,Maryland,Big Ten,3,1,SE,Regular,AA
17644,11,39,30,4,194.927,2016,Iowa State,Big 12,2,1,NC,Regular,AA
17645,11,40,59,5,194.07,2016,Rutgers,Big Ten,3,1,NE,Regular,AA
17646,11,41,87,1,194.502,2016,Western 10higan,MAC,9,1,C,Regular,AA
17647,11,42,71,8,194.265,2016,UC Davis,MPSF,11,1,W,Regular,AA
17648,11,43,61,8,194.628,2016,Sacramento State,MPSF,11,1,W,Regular,AA
17649,11,44,62,8,194.033,2016,San Jose State,MPSF,11,1,W,Regular,AA
17650,11,45,8,1,193.759,2016,Ball State,MAC,9,1,C,Regular,AA
17651,11,46,49,6,194.225,2016,Northern Illinois,MAC,9,1,SC,Regular,AA
17652,11,47,11,5,193.84,2016,Bridgeport,ECAC-2,6,2,NE,Regular,AA
17653,11,48,70,7,193.615,2016,Towson,EAGL,21,1,SE,Regular,AA
17654,11,49,55,5,193.409,2016,Pittsburgh,EAGL,21,1,NE,Regular,AA
17655,11,50,35,6,193.202,2016,Lindenwood,MIC,10,2,SC,Regular,AA
17656,11,51,5,6,193.543,2016,Arizona State,PAC-12,16,1,SC,Regular,AA
17657,11,52,13,5,192.545,2016,Brown,ECAC,5,1,NE,Regular,AA
17658,11,53,63,8,191.761,2016,Seattle Pacific,MPSF,11,2,W,Regular,AA
17659,11,54,46,7,192.547,2016,North Carolina,EAGL,21,1,SE,Regular,AA
17660,11,55,60,6,192.488,2016,S.E. Missouri,MIC,10,1,SC,Regular,AA
17661,11,56,74,6,192.088,2016,UIC,MIC,10,1,SC,Regular,AA
17662,11,57,18,5,192.225,2016,Cornell,ECAC,5,1,NE,Regular,AA
17663,11,58,88,7,191.333,2016,William & Mary,ECAC,5,1,SE,Regular,AA
17664,11,59,3,8,192.234,2016,Alaska,MPSF,11,1,W,Regular,AA
17665,11,60,27,6,191.782,2016,Illinois State,MIC,10,1,SC,Regular,AA
17666,11,61,69,6,191.807,2016,Texas Woman's,MIC,10,2,SC,Regular,AA
17667,11,62,92,5,191.318,2016,Yale,ECAC,5,1,NE,Regular,AA
17668,11,63,1,4,190.692,2016,Air Force,MPSF,11,1,NC,Regular,AA
17669,11,64,85,5,190.988,2016,West Chester,ECAC-2,6,2,NE,Regular,AA
17670,11,65,54,5,191.172,2016,Pennsylvania,ECAC,5,1,NE,Regular,AA
17671,11,66,68,5,190.65,2016,Temple,ECAC,5,1,NE,Regular,AA
17672,11,67,82,4,189.17,2016,UW-Whitewater,WIAC,20,3,NC,Regular,AA
17673,11,68,12,5,188.183,2016,Brockport State,NCGA East,14,3,NE,Regular,AA
17674,11,69,64,5,188.855,2016,Southern Conn.,ECAC-2,6,2,NE,Regular,AA
17675,11,70,17,1,187.217,2016,Centenary College,MIC,10,3,C,Regular,AA
17676,11,71,79,4,188.594,2016,UW-La Crosse,WIAC,20,3,NC,Regular,AA
17677,11,72,75,5,187.686,2016,Ursinus College,NCGA East,14,3,NE,Regular,AA
17678,11,73,19,5,186.508,2016,Cortland State,NCGA East,14,3,NE,Regular,AA
17679,11,74,90,4,184.863,2016,Winona State,WIAC,20,3,NC,Regular,AA
17680,11,75,66,5,185.006,2016,Springfield College,NCGA East,14,3,NE,Regular,AA
17681,11,76,80,4,183.886,2016,UW-Oshkosh,WIAC,20,3,NC,Regular,AA
17682,11,77,78,4,184.767,2016,UW-Eau Claire,WIAC,20,3,NC,Regular,AA
17683,11,78,31,5,182.075,2016,Ithaca College,NCGA East,14,3,NE,Regular,AA
17684,11,79,26,4,182.047,2016,Hamline,WIAC,20,3,NC,Regular,AA
17685,11,80,81,4,182.028,2016,UW-Stout,WIAC,20,3,NC,Regular,AA
17686,11,81,25,4,180.65,2016,Gustavus Adolphus,WIAC,20,3,NC,Regular,AA
17687,11,82,58,5,177.447,2016,Rhode Island College,NCGA East,14,3,NE,Regular,AA
17688,12,1,51,6,197.588,2016,Oklahoma,Big 12,2,1,SC,Regular,AA
17689,12,2,22,7,197.502,2016,Florida,SEC,17,1,SE,Regular,AA
17690,12,3,36,1,197.209,2016,LSU,SEC,17,1,C,Regular,AA
17691,12,4,2,1,197.042,2016,Alabama,SEC,17,1,C,Regular,AA
17692,12,5,76,4,196.97,2016,Utah,PAC-12,16,1,NC,Regular,AA
17693,12,6,7,1,196.692,2016,Auburn,SEC,17,1,C,Regular,AA
17694,12,7,39,5,196.919,2016,10higan,Big Ten,3,1,NE,Regular,AA
17695,12,8,73,8,196.782,2016,UCLA,PAC-12,16,1,W,Regular,AA
17696,12,9,24,7,196.462,2016,Georgia,SEC,17,1,SE,Regular,AA
17697,12,10,16,8,196.23,2016,California,PAC-12,16,1,W,Regular,AA
17698,12,11,20,4,196.377,2016,Denver,Big 12,2,1,NC,Regular,AA
17699,12,12,44,6,196.205,2016,Nebraska,Big Ten,3,1,SC,Regular,AA
17700,12,13,52,8,196.161,2016,Oregon State,PAC-12,16,1,W,Regular,AA
17701,12,14,6,6,196.335,2016,Arkansas,SEC,17,1,SC,Regular,AA
17702,12,15,9,8,196.47,2016,Boise State,MRGC,12,1,W,Regular,AA
17703,12,16,41,4,196.09,2016,Minnesota,Big Ten,3,1,NC,Regular,AA
17704,12,17,84,8,195.504,2016,Washington,PAC-12,16,1,W,Regular,AA
17705,12,18,67,8,196.148,2016,Stanford,PAC-12,16,1,W,Regular,AA
17706,12,19,29,4,195.456,2016,Iowa,Big Ten,3,1,NC,Regular,AA
17707,12,20,42,6,195.867,2016,Missouri,SEC,17,1,SC,Regular,AA
17708,12,21,34,1,195.765,2016,Kentucky,SEC,17,1,C,Regular,AA
17709,12,22,4,6,195.752,2016,Arizona,PAC-12,16,1,SC,Regular,AA
17710,12,23,65,4,195.645,2016,Southern Utah,MRGC,12,1,NC,Regular,AA
17711,12,24,21,1,195.515,2016,Eastern 10higan,MAC,9,1,C,Regular,AA
17712,12,25,53,5,195.555,2016,Penn State,Big Ten,3,1,NE,Regular,AA
17713,12,26,86,7,195.604,2016,West Virginia,Big 12,2,1,SE,Regular,AA
17714,12,27,23,7,195.667,2016,George Washington,EAGL,21,1,SE,Regular,AA
17715,12,28,50,1,195.448,2016,Ohio State,Big Ten,3,1,C,Regular,AA
17716,12,29,28,6,195.569,2016,Illinois-Champaign,Big Ten,3,1,SC,Regular,AA
17717,12,30,33,1,195.102,2016,Kent State,MAC,9,1,C,Regular,AA
17718,12,31,14,4,195.048,2016,BYU,MRGC,12,1,NC,Regular,AA
17719,12,32,94,4,195.096,2016,Utah State,MRGC,12,1,NC,Regular,AA
17720,12,33,45,5,194.775,2016,New Hampshire,EAGL,21,1,NE,Regular,AA
17721,12,34,10,1,194.652,2016,Bowling Green,MAC,9,1,C,Regular,AA
17722,12,35,93,1,194.91,2016,Central 10higan,MAC,9,1,C,Regular,AA
17723,12,36,40,1,194.842,2016,10higan State,Big Ten,3,1,C,Regular,AA
17724,12,37,47,7,194.97,2016,North Carolina State,EAGL,21,1,SE,Regular,AA
17725,12,38,30,4,194.963,2016,Iowa State,Big 12,2,1,NC,Regular,AA
17726,12,39,37,7,194.725,2016,Maryland,Big Ten,3,1,SE,Regular,AA
17727,12,40,61,8,194.78,2016,Sacramento State,MPSF,11,1,W,Regular,AA
17728,12,41,87,1,194.535,2016,Western 10higan,MAC,9,1,C,Regular,AA
17729,12,42,71,8,194.359,2016,UC Davis,MPSF,11,1,W,Regular,AA
17730,12,43,59,5,194.129,2016,Rutgers,Big Ten,3,1,NE,Regular,AA
17731,12,44,8,1,193.917,2016,Ball State,MAC,9,1,C,Regular,AA
17732,12,45,49,6,194.288,2016,Northern Illinois,MAC,9,1,SC,Regular,AA
17733,12,46,62,8,194.064,2016,San Jose State,MPSF,11,1,W,Regular,AA
17734,12,47,11,5,193.938,2016,Bridgeport,ECAC-2,6,2,NE,Regular,AA
17735,12,48,55,5,193.598,2016,Pittsburgh,EAGL,21,1,NE,Regular,AA
17736,12,49,35,6,193.346,2016,Lindenwood,MIC,10,2,SC,Regular,AA
17737,12,50,70,7,193.639,2016,Towson,EAGL,21,1,SE,Regular,AA
17738,12,51,5,6,193.377,2016,Arizona State,PAC-12,16,1,SC,Regular,AA
17739,12,52,46,7,192.79,2016,North Carolina,EAGL,21,1,SE,Regular,AA
17740,12,53,13,5,192.636,2016,Brown,ECAC,5,1,NE,Regular,AA
17741,12,54,63,8,191.865,2016,Seattle Pacific,MPSF,11,2,W,Regular,AA
17742,12,55,60,6,192.633,2016,S.E. Missouri,MIC,10,1,SC,Regular,AA
17743,12,56,18,5,192.395,2016,Cornell,ECAC,5,1,NE,Regular,AA
17744,12,57,88,7,191.534,2016,William & Mary,ECAC,5,1,SE,Regular,AA
17745,12,58,74,6,192.045,2016,UIC,MIC,10,1,SC,Regular,AA
17746,12,59,69,6,191.933,2016,Texas Woman's,MIC,10,2,SC,Regular,AA
17747,12,60,3,8,192.303,2016,Alaska,MPSF,11,1,W,Regular,AA
17748,12,61,27,6,191.869,2016,Illinois State,MIC,10,1,SC,Regular,AA
17749,12,62,92,5,191.393,2016,Yale,ECAC,5,1,NE,Regular,AA
17750,12,63,1,4,190.746,2016,Air Force,MPSF,11,1,NC,Regular,AA
17751,12,64,54,5,191.36,2016,Pennsylvania,ECAC,5,1,NE,Regular,AA
17752,12,65,85,5,191.109,2016,West Chester,ECAC-2,6,2,NE,Regular,AA
17753,12,66,68,5,190.794,2016,Temple,ECAC,5,1,NE,Regular,AA
17754,12,67,12,5,188.62,2016,Brockport State,NCGA East,14,3,NE,Regular,AA
17755,12,68,79,4,180.666,2016,UW-La Crosse,WIAC,20,3,NC,Regular,AA
17756,12,69,82,4,189.511,2016,UW-Whitewater,WIAC,20,3,NC,Regular,AA
17757,12,70,64,5,189.058,2016,Southern Conn.,ECAC-2,6,2,NE,Regular,AA
17758,12,71,17,1,187.34,2016,Centenary College,MIC,10,3,C,Regular,AA
17759,12,72,75,5,187.538,2016,Ursinus College,NCGA East,14,3,NE,Regular,AA
17760,12,73,19,5,186.678,2016,Cortland State,NCGA East,14,3,NE,Regular,AA
17761,12,74,90,4,185.48,2016,Winona State,WIAC,20,3,NC,Regular,AA
17762,12,75,66,5,185.006,2016,Springfield College,NCGA East,14,3,NE,Regular,AA
17763,12,76,80,4,183.886,2016,UW-Oshkosh,WIAC,20,3,NC,Regular,AA
17764,12,77,78,4,184.767,2016,UW-Eau Claire,WIAC,20,3,NC,Regular,AA
17765,12,78,31,5,182.075,2016,Ithaca College,NCGA East,14,3,NE,Regular,AA
17766,12,79,26,4,182.047,2016,Hamline,WIAC,20,3,NC,Regular,AA
17767,12,80,81,4,182.028,2016,UW-Stout,WIAC,20,3,NC,Regular,AA
17768,12,81,25,4,180.65,2016,Gustavus Adolphus,WIAC,20,3,NC,Regular,AA
17769,12,82,58,5,177.447,2016,Rhode Island College,NCGA East,14,3,NE,Regular,AA
17770,1,1,36,1,197.825,2017,LSU,SEC,17,1,C,Regular,AA
17771,1,2,51,6,197.75,2017,Oklahoma,Big 12,2,1,SC,Regular,AA
17772,1,3,22,7,197.1,2017,Florida,SEC,17,1,SE,Regular,AA
17773,1,4,2,1,196.7,2017,Alabama,SEC,17,1,C,Regular,AA
17774,1,5,76,4,196.625,2017,Utah,PAC-12,16,1,NC,Regular,AA
17775,1,6,42,6,196.225,2017,Missouri,SEC,17,1,SC,Regular,AA
17776,1,7,20,4,195.875,2017,Denver,Big 12,2,1,NC,Regular,AA
17777,1,8,73,8,195.7,2017,UCLA,PAC-12,16,1,W,Regular,AA
17778,1,9,52,8,195.575,2017,Oregon State,PAC-12,16,1,W,Regular,AA
17779,1,10,23,7,195.55,2017,George Washington,EAGL,21,1,SE,Regular,AA
17780,1,11,39,5,195.525,2017,10higan,Big Ten,3,1,NE,Regular,AA
17781,1,12,6,6,195.35,2017,Arkansas,SEC,17,1,SC,Regular,AA
17782,1,13,7,1,195.275,2017,Auburn,SEC,17,1,C,Regular,AA
17783,1,14,34,1,195.075,2017,Kentucky,SEC,17,1,C,Regular,AA
17784,1,15,47,7,194.925,2017,North Carolina State,EAGL,21,1,SE,Regular,AA
17785,1,16,49,6,194.825,2017,Northern Illinois,MAC,9,1,SC,Regular,AA
17786,1,17,41,4,194.725,2017,Minnesota,Big Ten,3,1,NC,Regular,AA
17787,1,18,53,5,194.625,2017,Penn State,Big Ten,3,1,NE,Regular,AA
17788,1,19,86,7,194.4,2017,West Virginia,Big 12,2,1,SE,Regular,AA
17789,1,20,50,1,194.375,2017,Ohio State,Big Ten,3,1,C,Regular,AA
17790,1,21,14,4,194.225,2017,BYU,MRGC,12,1,NC,Regular,AA
17791,1,22,28,6,194.2,2017,Illinois-Champaign,Big Ten,3,1,SC,Regular,AA
17792,1,23,29,4,194.2,2017,Iowa,Big Ten,3,1,NC,Regular,AA
17793,1,24,40,1,194.175,2017,10higan State,Big Ten,3,1,C,Regular,AA
17794,1,25,4,6,194.025,2017,Arizona,PAC-12,16,1,SC,Regular,AA
17795,1,26,37,7,193.95,2017,Maryland,Big Ten,3,1,SE,Regular,AA
17796,1,27,70,7,193.9,2017,Towson,EAGL,21,1,SE,Regular,AA
17797,1,28,30,4,193.85,2017,Iowa State,Big 12,2,1,NC,Regular,AA
17798,1,29,8,1,193.625,2017,Ball State,MAC,9,1,C,Regular,AA
17799,1,30,24,7,193.6,2017,Georgia,SEC,17,1,SE,Regular,AA
17800,1,31,45,5,193.425,2017,New Hampshire,EAGL,21,1,NE,Regular,AA
17801,1,32,87,1,193.25,2017,Western 10higan,MAC,9,1,C,Regular,AA
17802,1,33,59,5,192.875,2017,Rutgers,Big Ten,3,1,NE,Regular,AA
17803,1,34,55,5,192.8,2017,Pittsburgh,EAGL,21,1,NE,Regular,AA
17804,1,35,35,6,192.075,2017,Lindenwood,MIC,10,2,SC,Regular,AA
17805,1,36,93,1,192.075,2017,Central 10higan,MAC,9,1,C,Regular,AA
17806,1,37,21,1,192.05,2017,Eastern 10higan,MAC,9,1,C,Regular,AA
17807,1,38,68,5,191.925,2017,Temple,ECAC,5,1,NE,Regular,AA
17808,1,39,5,6,191.8,2017,Arizona State,PAC-12,16,1,SC,Regular,AA
17809,1,40,94,4,191.6,2017,Utah State,MRGC,12,1,NC,Regular,AA
17810,1,41,74,6,191.475,2017,UIC,MIC,10,1,SC,Regular,AA
17811,1,42,92,5,191.425,2017,Yale,ECAC,5,1,NE,Regular,AA
17812,1,43,11,5,191.225,2017,Bridgeport,ECAC-2,6,2,NE,Regular,AA
17813,1,44,1,4,190.875,2017,Air Force,MPSF,11,1,NC,Regular,AA
17814,1,45,10,1,190.725,2017,Bowling Green,MAC,9,1,C,Regular,AA
17815,1,46,69,6,189.5,2017,Texas Woman's,MIC,10,2,SC,Regular,AA
17816,1,47,78,4,188.7,2017,UW-Eau Claire,WIAC,20,3,NC,Regular,AA
17817,1,48,88,7,188.275,2017,William & Mary,ECAC,5,1,SE,Regular,AA
17818,1,49,64,5,187.6,2017,Southern Conn.,ECAC-2,6,2,NE,Regular,AA
17819,1,50,90,4,184.75,2017,Winona State,WIAC,20,3,NC,Regular,AA
17820,1,51,26,4,183.875,2017,Hamline,WIAC,20,3,NC,Regular,AA
17821,1,52,25,4,175.55,2017,Gustavus Adolphus,WIAC,20,3,NC,Regular,AA
17822,1,53,80,4,174.725,2017,UW-Oshkosh,WIAC,20,3,NC,Regular,AA
17823,2,1,51,6,197.888,2017,Oklahoma,Big 12,2,1,SC,Regular,AA
17824,2,2,36,1,197.7,2017,LSU,SEC,17,1,C,Regular,AA
17825,2,3,22,7,197.35,2017,Florida,SEC,17,1,SE,Regular,AA
17826,2,4,2,1,196.9,2017,Alabama,SEC,17,1,C,Regular,AA
17827,2,5,76,4,196.763,2017,Utah,PAC-12,16,1,NC,Regular,AA
17828,2,6,73,8,196.263,2017,UCLA,PAC-12,16,1,W,Regular,AA
17829,2,7,20,4,196.113,2017,Denver,Big 12,2,1,NC,Regular,AA
17830,2,8,42,6,196.1,2017,Missouri,SEC,17,1,SC,Regular,AA
17831,2,9,34,1,196.013,2017,Kentucky,SEC,17,1,C,Regular,AA
17832,2,10,44,6,195.7,2017,Nebraska,Big Ten,3,1,SC,Regular,AA
17833,2,11,7,1,195.675,2017,Auburn,SEC,17,1,C,Regular,AA
17834,2,12,39,5,195.625,2017,10higan,Big Ten,3,1,NE,Regular,AA
17835,2,13,16,8,195.438,2017,California,PAC-12,16,1,W,Regular,AA
17836,2,14,23,7,195.388,2017,George Washington,EAGL,21,1,SE,Regular,AA
17837,2,15,9,8,195.3,2017,Boise State,MRGC,12,1,W,Regular,AA
17838,2,16,24,7,195.2,2017,Georgia,SEC,17,1,SE,Regular,AA
17839,2,17,84,8,195.175,2017,Washington,PAC-12,16,1,W,Regular,AA
17840,2,18,50,1,195.088,2017,Ohio State,Big Ten,3,1,C,Regular,AA
17841,2,19,52,8,195.05,2017,Oregon State,PAC-12,16,1,W,Regular,AA
17842,2,20,28,6,195.05,2017,Illinois-Champaign,Big Ten,3,1,SC,Regular,AA
17843,2,21,41,4,194.813,2017,Minnesota,Big Ten,3,1,NC,Regular,AA
17844,2,22,29,4,194.692,2017,Iowa,Big Ten,3,1,NC,Regular,AA
17845,2,23,6,6,194.65,2017,Arkansas,SEC,17,1,SC,Regular,AA
17846,2,24,61,8,194.438,2017,Sacramento State,MPSF,11,1,W,Regular,AA
17847,2,25,47,7,194.413,2017,North Carolina State,EAGL,21,1,SE,Regular,AA
17848,2,26,14,4,194.2,2017,BYU,MRGC,12,1,NC,Regular,AA
17849,2,27,49,6,194.2,2017,Northern Illinois,MAC,9,1,SC,Regular,AA
17850,2,28,86,7,194.138,2017,West Virginia,Big 12,2,1,SE,Regular,AA
17851,2,29,30,4,194.063,2017,Iowa State,Big 12,2,1,NC,Regular,AA
17852,2,30,40,1,194.025,2017,10higan State,Big Ten,3,1,C,Regular,AA
17853,2,31,8,1,193.9,2017,Ball State,MAC,9,1,C,Regular,AA
17854,2,32,53,5,193.763,2017,Penn State,Big Ten,3,1,NE,Regular,AA
17855,2,33,45,5,193.7,2017,New Hampshire,EAGL,21,1,NE,Regular,AA
17856,2,34,4,6,193.625,2017,Arizona,PAC-12,16,1,SC,Regular,AA
17857,2,35,71,8,193.575,2017,UC Davis,MPSF,11,1,W,Regular,AA
17858,2,36,67,8,193.525,2017,Stanford,PAC-12,16,1,W,Regular,AA
17859,2,37,93,1,193.513,2017,Central 10higan,MAC,9,1,C,Regular,AA
17860,2,38,94,4,193.5,2017,Utah State,MRGC,12,1,NC,Regular,AA
17861,2,39,70,7,193.488,2017,Towson,EAGL,21,1,SE,Regular,AA
17862,2,40,55,5,193.413,2017,Pittsburgh,EAGL,21,1,NE,Regular,AA
17863,2,41,21,1,193.388,2017,Eastern 10higan,MAC,9,1,C,Regular,AA
17864,2,42,54,5,193.275,2017,Pennsylvania,ECAC,5,1,NE,Regular,AA
17865,2,43,37,7,193.15,2017,Maryland,Big Ten,3,1,SE,Regular,AA
17866,2,44,87,1,193.075,2017,Western 10higan,MAC,9,1,C,Regular,AA
17867,2,45,33,1,192.975,2017,Kent State,MAC,9,1,C,Regular,AA
17868,2,46,11,5,192.85,2017,Bridgeport,ECAC-2,6,2,NE,Regular,AA
17869,2,47,35,6,192.738,2017,Lindenwood,MIC,10,2,SC,Regular,AA
17870,2,48,62,8,192.663,2017,San Jose State,MPSF,11,1,W,Regular,AA
17871,2,49,27,6,192.55,2017,Illinois State,MIC,10,1,SC,Regular,AA
17872,2,50,5,6,192.538,2017,Arizona State,PAC-12,16,1,SC,Regular,AA
17873,2,51,13,5,192.475,2017,Brown,ECAC,5,1,NE,Regular,AA
17874,2,52,46,7,192.3,2017,North Carolina,EAGL,21,1,SE,Regular,AA
17875,2,53,68,5,192.075,2017,Temple,ECAC,5,1,NE,Regular,AA
17876,2,54,59,5,192,2017,Rutgers,Big Ten,3,1,NE,Regular,AA
17877,2,55,10,1,192,2017,Bowling Green,MAC,9,1,C,Regular,AA
17878,2,56,74,6,191.163,2017,UIC,MIC,10,1,SC,Regular,AA
17879,2,57,85,5,190.85,2017,West Chester,ECAC-2,6,2,NE,Regular,AA
17880,2,58,18,5,190.825,2017,Cornell,ECAC,5,1,NE,Regular,AA
17881,2,59,69,6,190.813,2017,Texas Woman's,MIC,10,2,SC,Regular,AA
17882,2,60,60,6,190.65,2017,S.E. Missouri,MIC,10,1,SC,Regular,AA
17883,2,61,1,4,190.388,2017,Air Force,MPSF,11,1,NC,Regular,AA
17884,2,62,92,5,190.163,2017,Yale,ECAC,5,1,NE,Regular,AA
17885,2,63,88,7,189.8,2017,William & Mary,ECAC,5,1,SE,Regular,AA
17886,2,64,63,8,189.425,2017,Seattle Pacific,MPSF,11,2,W,Regular,AA
17887,2,65,3,8,188.563,2017,Alaska,MPSF,11,1,W,Regular,AA
17888,2,66,64,5,188.125,2017,Southern Conn.,ECAC-2,6,2,NE,Regular,AA
17889,2,67,82,4,187.95,2017,UW-Whitewater,WIAC,20,3,NC,Regular,AA
17890,2,68,79,4,187.675,2017,UW-La Crosse,WIAC,20,3,NC,Regular,AA
17891,2,69,78,4,187.325,2017,UW-Eau Claire,WIAC,20,3,NC,Regular,AA
17892,2,70,75,5,186.875,2017,Ursinus College,NCGA East,14,3,NE,Regular,AA
17893,2,71,12,5,186.45,2017,Brockport State,NCGA East,14,3,NE,Regular,AA
17894,2,72,17,1,186.3,2017,Centenary College,MIC,10,3,C,Regular,AA
17895,2,73,90,4,184.45,2017,Winona State,WIAC,20,3,NC,Regular,AA
17896,2,74,81,4,184.3,2017,UW-Stout,WIAC,20,3,NC,Regular,AA
17897,2,75,26,4,183.413,2017,Hamline,WIAC,20,3,NC,Regular,AA
17898,2,76,31,5,183.2,2017,Ithaca College,NCGA East,14,3,NE,Regular,AA
17899,2,77,66,5,183.05,2017,Springfield College,NCGA East,14,3,NE,Regular,AA
17900,2,78,19,5,181.4,2017,Cortland State,NCGA East,14,3,NE,Regular,AA
17901,2,79,80,4,179.375,2017,UW-Oshkosh,WIAC,20,3,NC,Regular,AA
17902,2,80,25,4,178.975,2017,Gustavus Adolphus,WIAC,20,3,NC,Regular,AA
17903,2,81,58,5,176.375,2017,Rhode Island College,NCGA East,14,3,NE,Regular,AA
17904,3,1,51,6,197.9,2017,Oklahoma,Big 12,2,1,SC,Regular,AA
17905,3,2,36,1,197.625,2017,LSU,SEC,17,1,C,Regular,AA
17906,3,3,22,7,197.342,2017,Florida,SEC,17,1,SE,Regular,AA
17907,3,4,76,4,197.05,2017,Utah,PAC-12,16,1,NC,Regular,AA
17908,3,5,2,1,197.008,2017,Alabama,SEC,17,1,C,Regular,AA
17909,3,6,34,1,196.375,2017,Kentucky,SEC,17,1,C,Regular,AA
17910,3,7,20,4,196.367,2017,Denver,Big 12,2,1,NC,Regular,AA
17911,3,8,73,8,196.263,2017,UCLA,PAC-12,16,1,W,Regular,AA
17912,3,9,65,4,196.15,2017,Southern Utah,MRGC,12,1,NC,Regular,AA
17913,3,10,39,5,196.1,2017,10higan,Big Ten,3,1,NE,Regular,AA
17914,3,11,42,6,195.95,2017,Missouri,SEC,17,1,SC,Regular,AA
17915,3,12,44,6,195.875,2017,Nebraska,Big Ten,3,1,SC,Regular,AA
17916,3,13,24,7,195.875,2017,Georgia,SEC,17,1,SE,Regular,AA
17917,3,14,9,8,195.763,2017,Boise State,MRGC,12,1,W,Regular,AA
17918,3,15,16,8,195.725,2017,California,PAC-12,16,1,W,Regular,AA
17919,3,16,7,1,195.717,2017,Auburn,SEC,17,1,C,Regular,AA
17920,3,17,52,8,195.667,2017,Oregon State,PAC-12,16,1,W,Regular,AA
17921,3,18,23,7,195.592,2017,George Washington,EAGL,21,1,SE,Regular,AA
17922,3,19,84,8,195.25,2017,Washington,PAC-12,16,1,W,Regular,AA
17923,3,20,50,1,195.233,2017,Ohio State,Big Ten,3,1,C,Regular,AA
17924,3,21,28,6,195.133,2017,Illinois-Champaign,Big Ten,3,1,SC,Regular,AA
17925,3,22,29,4,195.063,2017,Iowa,Big Ten,3,1,NC,Regular,AA
17926,3,23,6,6,194.775,2017,Arkansas,SEC,17,1,SC,Regular,AA
17927,3,24,47,7,194.619,2017,North Carolina State,EAGL,21,1,SE,Regular,AA
17928,3,25,86,7,194.608,2017,West Virginia,Big 12,2,1,SE,Regular,AA
17929,3,26,14,4,194.533,2017,BYU,MRGC,12,1,NC,Regular,AA
17930,3,27,41,4,194.5,2017,Minnesota,Big Ten,3,1,NC,Regular,AA
17931,3,28,4,6,194.367,2017,Arizona,PAC-12,16,1,SC,Regular,AA
17932,3,29,53,5,194.35,2017,Penn State,Big Ten,3,1,NE,Regular,AA
17933,3,30,45,5,194.275,2017,New Hampshire,EAGL,21,1,NE,Regular,AA
17934,3,31,8,1,194.25,2017,Ball State,MAC,9,1,C,Regular,AA
17935,3,32,33,1,194.25,2017,Kent State,MAC,9,1,C,Regular,AA
17936,3,33,21,1,194.233,2017,Eastern 10higan,MAC,9,1,C,Regular,AA
17937,3,34,30,4,194.15,2017,Iowa State,Big 12,2,1,NC,Regular,AA
17938,3,35,94,4,194.1,2017,Utah State,MRGC,12,1,NC,Regular,AA
17939,3,36,61,8,194.008,2017,Sacramento State,MPSF,11,1,W,Regular,AA
17940,3,37,93,1,193.892,2017,Central 10higan,MAC,9,1,C,Regular,AA
17941,3,38,49,6,193.75,2017,Northern Illinois,MAC,9,1,SC,Regular,AA
17942,3,39,67,8,193.733,2017,Stanford,PAC-12,16,1,W,Regular,AA
17943,3,40,71,8,193.717,2017,UC Davis,MPSF,11,1,W,Regular,AA
17944,3,41,40,1,193.683,2017,10higan State,Big Ten,3,1,C,Regular,AA
17945,3,42,70,7,193.675,2017,Towson,EAGL,21,1,SE,Regular,AA
17946,3,43,37,7,193.675,2017,Maryland,Big Ten,3,1,SE,Regular,AA
17947,3,44,54,5,193.425,2017,Pennsylvania,ECAC,5,1,NE,Regular,AA
17948,3,45,87,1,193.3,2017,Western 10higan,MAC,9,1,C,Regular,AA
17949,3,46,46,7,193.3,2017,North Carolina,EAGL,21,1,SE,Regular,AA
17950,3,47,62,8,193.067,2017,San Jose State,MPSF,11,1,W,Regular,AA
17951,3,48,11,5,192.85,2017,Bridgeport,ECAC-2,6,2,NE,Regular,AA
17952,3,49,55,5,192.833,2017,Pittsburgh,EAGL,21,1,NE,Regular,AA
17953,3,50,5,6,192.767,2017,Arizona State,PAC-12,16,1,SC,Regular,AA
17954,3,51,59,5,192.733,2017,Rutgers,Big Ten,3,1,NE,Regular,AA
17955,3,52,10,1,192.642,2017,Bowling Green,MAC,9,1,C,Regular,AA
17956,3,53,27,6,192.55,2017,Illinois State,MIC,10,1,SC,Regular,AA
17957,3,54,68,5,192.508,2017,Temple,ECAC,5,1,NE,Regular,AA
